boardCode,academicYear,classLevel,subjectName,subjectStableKey,defaultSelected,optional,verificationStatus,chapterSequence,chapterName,chapterStableKey,topicSequence,topicName,topicStableKey
CBSE,2026-27,7,Mathematics,cbse-2026-27-c7-mathematics,True,False,CURATED_FROM_OFFICIAL_SOURCE,4,Simple and Linear Equations,c7-3-ch4,3,Word problems,c7-3-ch4-t3
CBSE,2026-27,7,Mathematics,cbse-2026-27-c7-mathematics,True,False,CURATED_FROM_OFFICIAL_SOURCE,5,"Ratio, Proportion and Comparing Quantities",c7-3-ch5,1,Percentage,c7-3-ch5-t1
CBSE,2026-27,7,Mathematics,cbse-2026-27-c7-mathematics,True,False,CURATED_FROM_OFFICIAL_SOURCE,5,"Ratio, Proportion and Comparing Quantities",c7-3-ch5,2,Profit and loss,c7-3-ch5-t2
CBSE,2026-27,7,Mathematics,cbse-2026-27-c7-mathematics,True,False,CURATED_FROM_OFFICIAL_SOURCE,5,"Ratio, Proportion and Comparing Quantities",c7-3-ch5,3,Discount,c7-3-ch5-t3
CBSE,2026-27,7,Mathematics,cbse-2026-27-c7-mathematics,True,False,CURATED_FROM_OFFICIAL_SOURCE,5,"Ratio, Proportion and Comparing Quantities",c7-3-ch5,4,Simple interest,c7-3-ch5-t4
CBSE,2026-27,7,Mathematics,cbse-2026-27-c7-mathematics,True,False,CURATED_FROM_OFFICIAL_SOURCE,5,"Ratio, Proportion and Comparing Quantities",c7-3-ch5,5,Direct and inverse proportion,c7-3-ch5-t5
CBSE,2026-27,7,Mathematics,cbse-2026-27-c7-mathematics,True,False,CURATED_FROM_OFFICIAL_SOURCE,6,Geometry,c7-3-ch6,1,Lines and angles,c7-3-ch6-t1
CBSE,2026-27,7,Mathematics,cbse-2026-27-c7-mathematics,True,False,CURATED_FROM_OFFICIAL_SOURCE,6,Geometry,c7-3-ch6,2,Triangles,c7-3-ch6-t2
CBSE,2026-27,7,Mathematics,cbse-2026-27-c7-mathematics,True,False,CURATED_FROM_OFFICIAL_SOURCE,6,Geometry,c7-3-ch6,3,Congruence,c7-3-ch6-t3
CBSE,2026-27,7,Mathematics,cbse-2026-27-c7-mathematics,True,False,CURATED_FROM_OFFICIAL_SOURCE,6,Geometry,c7-3-ch6,4,Quadrilaterals,c7-3-ch6-t4
CBSE,2026-27,7,Mathematics,cbse-2026-27-c7-mathematics,True,False,CURATED_FROM_OFFICIAL_SOURCE,6,Geometry,c7-3-ch6,5,Polygons,c7-3-ch6-t5
CBSE,2026-27,7,Mathematics,cbse-2026-27-c7-mathematics,True,False,CURATED_FROM_OFFICIAL_SOURCE,7,Mensuration,c7-3-ch7,1,Perimeter and area,c7-3-ch7-t1
CBSE,2026-27,7,Mathematics,cbse-2026-27-c7-mathematics,True,False,CURATED_FROM_OFFICIAL_SOURCE,7,Mensuration,c7-3-ch7,2,Surface area,c7-3-ch7-t2
CBSE,2026-27,7,Mathematics,cbse-2026-27-c7-mathematics,True,False,CURATED_FROM_OFFICIAL_SOURCE,7,Mensuration,c7-3-ch7,3,Volume,c7-3-ch7-t3
CBSE,2026-27,7,Mathematics,cbse-2026-27-c7-mathematics,True,False,CURATED_FROM_OFFICIAL_SOURCE,8,Data Handling,c7-3-ch8,1,"Mean, median and mode",c7-3-ch8-t1
CBSE,2026-27,7,Mathematics,cbse-2026-27-c7-mathematics,True,False,CURATED_FROM_OFFICIAL_SOURCE,8,Data Handling,c7-3-ch8,2,Bar graphs,c7-3-ch8-t2
CBSE,2026-27,7,Mathematics,cbse-2026-27-c7-mathematics,True,False,CURATED_FROM_OFFICIAL_SOURCE,8,Data Handling,c7-3-ch8,3,Pie charts,c7-3-ch8-t3
CBSE,2026-27,7,Mathematics,cbse-2026-27-c7-mathematics,True,False,CURATED_FROM_OFFICIAL_SOURCE,8,Data Handling,c7-3-ch8,4,Probability,c7-3-ch8-t4
CBSE,2026-27,7,Mathematics,cbse-2026-27-c7-mathematics,True,False,CURATED_FROM_OFFICIAL_SOURCE,9,Visualising Solid Shapes,c7-3-ch9,1,Views,c7-3-ch9-t1
CBSE,2026-27,7,Mathematics,cbse-2026-27-c7-mathematics,True,False,CURATED_FROM_OFFICIAL_SOURCE,9,Visualising Solid Shapes,c7-3-ch9,2,Nets,c7-3-ch9-t2
CBSE,2026-27,7,Mathematics,cbse-2026-27-c7-mathematics,True,False,CURATED_FROM_OFFICIAL_SOURCE,9,Visualising Solid Shapes,c7-3-ch9,3,Euler relation,c7-3-ch9-t3
CBSE,2026-27,7,Science,cbse-2026-27-c7-science,True,False,CURATED_FROM_OFFICIAL_SOURCE,1,Nutrition and Health,c7-4-ch1,1,Nutrition in plants,c7-4-ch1-t1
CBSE,2026-27,7,Science,cbse-2026-27-c7-science,True,False,CURATED_FROM_OFFICIAL_SOURCE,1,Nutrition and Health,c7-4-ch1,2,Nutrition in animals,c7-4-ch1-t2
CBSE,2026-27,7,Science,cbse-2026-27-c7-science,True,False,CURATED_FROM_OFFICIAL_SOURCE,1,Nutrition and Health,c7-4-ch1,3,Adolescence and health,c7-4-ch1-t3
CBSE,2026-27,7,Science,cbse-2026-27-c7-science,True,False,CURATED_FROM_OFFICIAL_SOURCE,1,Nutrition and Health,c7-4-ch1,4,Microorganisms,c7-4-ch1-t4
CBSE,2026-27,7,Science,cbse-2026-27-c7-science,True,False,CURATED_FROM_OFFICIAL_SOURCE,2,Materials and Changes,c7-4-ch2,1,"Acids, bases and salts",c7-4-ch2-t1
CBSE,2026-27,7,Science,cbse-2026-27-c7-science,True,False,CURATED_FROM_OFFICIAL_SOURCE,2,Materials and Changes,c7-4-ch2,2,Physical and chemical changes,c7-4-ch2-t2
CBSE,2026-27,7,Science,cbse-2026-27-c7-science,True,False,CURATED_FROM_OFFICIAL_SOURCE,2,Materials and Changes,c7-4-ch2,3,Metals and non-metals,c7-4-ch2-t3
CBSE,2026-27,7,Science,cbse-2026-27-c7-science,True,False,CURATED_FROM_OFFICIAL_SOURCE,2,Materials and Changes,c7-4-ch2,4,Combustion,c7-4-ch2-t4
CBSE,2026-27,7,Science,cbse-2026-27-c7-science,True,False,CURATED_FROM_OFFICIAL_SOURCE,3,Living World,c7-4-ch3,1,Respiration,c7-4-ch3-t1
CBSE,2026-27,7,Science,cbse-2026-27-c7-science,True,False,CURATED_FROM_OFFICIAL_SOURCE,3,Living World,c7-4-ch3,2,Transportation,c7-4-ch3-t2
CBSE,2026-27,7,Science,cbse-2026-27-c7-science,True,False,CURATED_FROM_OFFICIAL_SOURCE,3,Living World,c7-4-ch3,3,Reproduction,c7-4-ch3-t3
CBSE,2026-27,7,Science,cbse-2026-27-c7-science,True,False,CURATED_FROM_OFFICIAL_SOURCE,3,Living World,c7-4-ch3,4,Cell structure,c7-4-ch3-t4
CBSE,2026-27,7,Science,cbse-2026-27-c7-science,True,False,CURATED_FROM_OFFICIAL_SOURCE,3,Living World,c7-4-ch3,5,Conservation,c7-4-ch3-t5
CBSE,2026-27,7,Science,cbse-2026-27-c7-science,True,False,CURATED_FROM_OFFICIAL_SOURCE,4,"Motion, Force and Energy",c7-4-ch4,1,Motion and time,c7-4-ch4-t1
CBSE,2026-27,7,Science,cbse-2026-27-c7-science,True,False,CURATED_FROM_OFFICIAL_SOURCE,4,"Motion, Force and Energy",c7-4-ch4,2,Force and pressure,c7-4-ch4-t2
CBSE,2026-27,7,Science,cbse-2026-27-c7-science,True,False,CURATED_FROM_OFFICIAL_SOURCE,4,"Motion, Force and Energy",c7-4-ch4,3,Friction,c7-4-ch4-t3
CBSE,2026-27,7,Science,cbse-2026-27-c7-science,True,False,CURATED_FROM_OFFICIAL_SOURCE,4,"Motion, Force and Energy",c7-4-ch4,4,Sound,c7-4-ch4-t4
CBSE,2026-27,7,Science,cbse-2026-27-c7-science,True,False,CURATED_FROM_OFFICIAL_SOURCE,5,Light and Electricity,c7-4-ch5,1,Reflection,c7-4-ch5-t1
CBSE,2026-27,7,Science,cbse-2026-27-c7-science,True,False,CURATED_FROM_OFFICIAL_SOURCE,5,Light and Electricity,c7-4-ch5,2,Human eye awareness,c7-4-ch5-t2
CBSE,2026-27,7,Science,cbse-2026-27-c7-science,True,False,CURATED_FROM_OFFICIAL_SOURCE,5,Light and Electricity,c7-4-ch5,3,Electric current and effects,c7-4-ch5-t3
CBSE,2026-27,7,Science,cbse-2026-27-c7-science,True,False,CURATED_FROM_OFFICIAL_SOURCE,5,Light and Electricity,c7-4-ch5,4,Natural phenomena,c7-4-ch5-t4
CBSE,2026-27,7,Science,cbse-2026-27-c7-science,True,False,CURATED_FROM_OFFICIAL_SOURCE,6,Environment and Resources,c7-4-ch6,1,Water,c7-4-ch6-t1
CBSE,2026-27,7,Science,cbse-2026-27-c7-science,True,False,CURATED_FROM_OFFICIAL_SOURCE,6,Environment and Resources,c7-4-ch6,2,Forests,c7-4-ch6-t2
CBSE,2026-27,7,Science,cbse-2026-27-c7-science,True,False,CURATED_FROM_OFFICIAL_SOURCE,6,Environment and Resources,c7-4-ch6,3,Wastewater,c7-4-ch6-t3
CBSE,2026-27,7,Science,cbse-2026-27-c7-science,True,False,CURATED_FROM_OFFICIAL_SOURCE,6,Environment and Resources,c7-4-ch6,4,Coal and petroleum,c7-4-ch6-t4
CBSE,2026-27,7,Science,cbse-2026-27-c7-science,True,False,CURATED_FROM_OFFICIAL_SOURCE,6,Environment and Resources,c7-4-ch6,5,Pollution,c7-4-ch6-t5
CBSE,2026-27,7,Science,cbse-2026-27-c7-science,True,False,CURATED_FROM_OFFICIAL_SOURCE,7,Agriculture,c7-4-ch7,1,Crop production,c7-4-ch7-t1
CBSE,2026-27,7,Science,cbse-2026-27-c7-science,True,False,CURATED_FROM_OFFICIAL_SOURCE,7,Agriculture,c7-4-ch7,2,Soil,c7-4-ch7-t2
CBSE,2026-27,7,Science,cbse-2026-27-c7-science,True,False,CURATED_FROM_OFFICIAL_SOURCE,7,Agriculture,c7-4-ch7,3,Irrigation,c7-4-ch7-t3
CBSE,2026-27,7,Science,cbse-2026-27-c7-science,True,False,CURATED_FROM_OFFICIAL_SOURCE,7,Agriculture,c7-4-ch7,4,Animal husbandry,c7-4-ch7-t4
CBSE,2026-27,7,Social Science,cbse-2026-27-c7-social-science,True,False,CURATED_FROM_OFFICIAL_SOURCE,1,History,c7-5-ch1,1,Sources and chronology,c7-5-ch1-t1
CBSE,2026-27,7,Social Science,cbse-2026-27-c7-social-science,True,False,CURATED_FROM_OFFICIAL_SOURCE,1,History,c7-5-ch1,2,Medieval and early-modern states,c7-5-ch1-t2
CBSE,2026-27,7,Social Science,cbse-2026-27-c7-social-science,True,False,CURATED_FROM_OFFICIAL_SOURCE,1,History,c7-5-ch1,3,Empires and regional cultures,c7-5-ch1-t3
CBSE,2026-27,7,Social Science,cbse-2026-27-c7-social-science,True,False,CURATED_FROM_OFFICIAL_SOURCE,1,History,c7-5-ch1,4,Colonialism,c7-5-ch1-t4
CBSE,2026-27,7,Social Science,cbse-2026-27-c7-social-science,True,False,CURATED_FROM_OFFICIAL_SOURCE,1,History,c7-5-ch1,5,Social reform,c7-5-ch1-t5
CBSE,2026-27,7,Social Science,cbse-2026-27-c7-social-science,True,False,CURATED_FROM_OFFICIAL_SOURCE,1,History,c7-5-ch1,6,National movement,c7-5-ch1-t6
CBSE,2026-27,7,Social Science,cbse-2026-27-c7-social-science,True,False,CURATED_FROM_OFFICIAL_SOURCE,2,Geography,c7-5-ch2,1,Environment,c7-5-ch2-t1
CBSE,2026-27,7,Social Science,cbse-2026-27-c7-social-science,True,False,CURATED_FROM_OFFICIAL_SOURCE,2,Geography,c7-5-ch2,2,Earth processes,c7-5-ch2-t2
CBSE,2026-27,7,Social Science,cbse-2026-27-c7-social-science,True,False,CURATED_FROM_OFFICIAL_SOURCE,2,Geography,c7-5-ch2,3,Weather and climate,c7-5-ch2-t3
CBSE,2026-27,7,Social Science,cbse-2026-27-c7-social-science,True,False,CURATED_FROM_OFFICIAL_SOURCE,2,Geography,c7-5-ch2,4,Resources,c7-5-ch2-t4
CBSE,2026-27,7,Social Science,cbse-2026-27-c7-social-science,True,False,CURATED_FROM_OFFICIAL_SOURCE,2,Geography,c7-5-ch2,5,Agriculture,c7-5-ch2-t5
CBSE,2026-27,7,Social Science,cbse-2026-27-c7-social-science,True,False,CURATED_FROM_OFFICIAL_SOURCE,2,Geography,c7-5-ch2,6,Industries,c7-5-ch2-t6
CBSE,2026-27,7,Social Science,cbse-2026-27-c7-social-science,True,False,CURATED_FROM_OFFICIAL_SOURCE,2,Geography,c7-5-ch2,7,Human resources,c7-5-ch2-t7
CBSE,2026-27,7,Social Science,cbse-2026-27-c7-social-science,True,False,CURATED_FROM_OFFICIAL_SOURCE,3,Civics,c7-5-ch3,1,Equality,c7-5-ch3-t1
CBSE,2026-27,7,Social Science,cbse-2026-27-c7-social-science,True,False,CURATED_FROM_OFFICIAL_SOURCE,3,Civics,c7-5-ch3,2,Government,c7-5-ch3-t2
CBSE,2026-27,7,Social Science,cbse-2026-27-c7-social-science,True,False,CURATED_FROM_OFFICIAL_SOURCE,3,Civics,c7-5-ch3,3,Media,c7-5-ch3-t3
CBSE,2026-27,7,Social Science,cbse-2026-27-c7-social-science,True,False,CURATED_FROM_OFFICIAL_SOURCE,3,Civics,c7-5-ch3,4,Markets,c7-5-ch3-t4
CBSE,2026-27,7,Social Science,cbse-2026-27-c7-social-science,True,False,CURATED_FROM_OFFICIAL_SOURCE,3,Civics,c7-5-ch3,5,Judiciary,c7-5-ch3-t5
CBSE,2026-27,7,Social Science,cbse-2026-27-c7-social-science,True,False,CURATED_FROM_OFFICIAL_SOURCE,3,Civics,c7-5-ch3,6,Parliament,c7-5-ch3-t6
CBSE,2026-27,7,Social Science,cbse-2026-27-c7-social-science,True,False,CURATED_FROM_OFFICIAL_SOURCE,3,Civics,c7-5-ch3,7,Social justice,c7-5-ch3-t7
CBSE,2026-27,8,English,cbse-2026-27-c8-english,True,False,CURATED_FROM_OFFICIAL_SOURCE,1,Reading,c8-1-ch1,1,Discursive passage,c8-1-ch1-t1
CBSE,2026-27,8,English,cbse-2026-27-c8-english,True,False,CURATED_FROM_OFFICIAL_SOURCE,1,Reading,c8-1-ch1,2,Case-based passage,c8-1-ch1-t2
CBSE,2026-27,8,English,cbse-2026-27-c8-english,True,False,CURATED_FROM_OFFICIAL_SOURCE,1,Reading,c8-1-ch1,3,Inference,c8-1-ch1-t3
CBSE,2026-27,8,English,cbse-2026-27-c8-english,True,False,CURATED_FROM_OFFICIAL_SOURCE,1,Reading,c8-1-ch1,4,Vocabulary,c8-1-ch1-t4
CBSE,2026-27,8,English,cbse-2026-27-c8-english,True,False,CURATED_FROM_OFFICIAL_SOURCE,2,Writing,c8-1-ch2,1,Article/paragraph,c8-1-ch2-t1
CBSE,2026-27,8,English,cbse-2026-27-c8-english,True,False,CURATED_FROM_OFFICIAL_SOURCE,2,Writing,c8-1-ch2,2,Formal and informal letter,c8-1-ch2-t2
CBSE,2026-27,8,English,cbse-2026-27-c8-english,True,False,CURATED_FROM_OFFICIAL_SOURCE,2,Writing,c8-1-ch2,3,Notice/message,c8-1-ch2-t3
CBSE,2026-27,8,English,cbse-2026-27-c8-english,True,False,CURATED_FROM_OFFICIAL_SOURCE,2,Writing,c8-1-ch2,4,Story,c8-1-ch2-t4
CBSE,2026-27,8,English,cbse-2026-27-c8-english,True,False,CURATED_FROM_OFFICIAL_SOURCE,3,Grammar,c8-1-ch3,1,Tenses,c8-1-ch3-t1
CBSE,2026-27,8,English,cbse-2026-27-c8-english,True,False,CURATED_FROM_OFFICIAL_SOURCE,3,Grammar,c8-1-ch3,2,Modals,c8-1-ch3-t2
CBSE,2026-27,8,English,cbse-2026-27-c8-english,True,False,CURATED_FROM_OFFICIAL_SOURCE,3,Grammar,c8-1-ch3,3,Voice,c8-1-ch3-t3
CBSE,2026-27,8,English,cbse-2026-27-c8-english,True,False,CURATED_FROM_OFFICIAL_SOURCE,3,Grammar,c8-1-ch3,4,Reported speech,c8-1-ch3-t4
CBSE,2026-27,8,English,cbse-2026-27-c8-english,True,False,CURATED_FROM_OFFICIAL_SOURCE,3,Grammar,c8-1-ch3,5,Clauses,c8-1-ch3-t5
CBSE,2026-27,8,English,cbse-2026-27-c8-english,True,False,CURATED_FROM_OFFICIAL_SOURCE,4,Literature,c8-1-ch4,1,Theme,c8-1-ch4-t1
CBSE,2026-27,8,English,cbse-2026-27-c8-english,True,False,CURATED_FROM_OFFICIAL_SOURCE,4,Literature,c8-1-ch4,2,Characterisation,c8-1-ch4-t2
CBSE,2026-27,8,English,cbse-2026-27-c8-english,True,False,CURATED_FROM_OFFICIAL_SOURCE,4,Literature,c8-1-ch4,3,Poetry appreciation,c8-1-ch4-t3
CBSE,2026-27,8,English,cbse-2026-27-c8-english,True,False,CURATED_FROM_OFFICIAL_SOURCE,4,Literature,c8-1-ch4,4,Contextual questions,c8-1-ch4-t4
CBSE,2026-27,8,Hindi,cbse-2026-27-c8-hindi,False,True,CURATED_FROM_OFFICIAL_SOURCE,1,अपठित बोध,c8-2-ch1,1,गद्यांश,c8-2-ch1-t1
CBSE,2026-27,8,Hindi,cbse-2026-27-c8-hindi,False,True,CURATED_FROM_OFFICIAL_SOURCE,1,अपठित बोध,c8-2-ch1,2,पद्यांश,c8-2-ch1-t2
CBSE,2026-27,8,Hindi,cbse-2026-27-c8-hindi,False,True,CURATED_FROM_OFFICIAL_SOURCE,1,अपठित बोध,c8-2-ch1,3,तर्क और निष्कर्ष,c8-2-ch1-t3
CBSE,2026-27,8,Hindi,cbse-2026-27-c8-hindi,False,True,CURATED_FROM_OFFICIAL_SOURCE,1,अपठित बोध,c8-2-ch1,4,शब्दार्थ,c8-2-ch1-t4
CBSE,2026-27,8,Hindi,cbse-2026-27-c8-hindi,False,True,CURATED_FROM_OFFICIAL_SOURCE,2,लेखन,c8-2-ch2,1,अनुच्छेद,c8-2-ch2-t1
CBSE,2026-27,8,Hindi,cbse-2026-27-c8-hindi,False,True,CURATED_FROM_OFFICIAL_SOURCE,2,लेखन,c8-2-ch2,2,पत्र,c8-2-ch2-t2
CBSE,2026-27,8,Hindi,cbse-2026-27-c8-hindi,False,True,CURATED_FROM_OFFICIAL_SOURCE,2,लेखन,c8-2-ch2,3,सूचना,c8-2-ch2-t3
CBSE,2026-27,8,Hindi,cbse-2026-27-c8-hindi,False,True,CURATED_FROM_OFFICIAL_SOURCE,2,लेखन,c8-2-ch2,4,संवाद/कहानी,c8-2-ch2-t4
CBSE,2026-27,8,Hindi,cbse-2026-27-c8-hindi,False,True,CURATED_FROM_OFFICIAL_SOURCE,3,व्याकरण,c8-2-ch3,1,संधि,c8-2-ch3-t1
CBSE,2026-27,8,Hindi,cbse-2026-27-c8-hindi,False,True,CURATED_FROM_OFFICIAL_SOURCE,3,व्याकरण,c8-2-ch3,2,समास,c8-2-ch3-t2
CBSE,2026-27,8,Hindi,cbse-2026-27-c8-hindi,False,True,CURATED_FROM_OFFICIAL_SOURCE,3,व्याकरण,c8-2-ch3,3,काल,c8-2-ch3-t3
CBSE,2026-27,8,Hindi,cbse-2026-27-c8-hindi,False,True,CURATED_FROM_OFFICIAL_SOURCE,3,व्याकरण,c8-2-ch3,4,वाच्य,c8-2-ch3-t4
CBSE,2026-27,8,Hindi,cbse-2026-27-c8-hindi,False,True,CURATED_FROM_OFFICIAL_SOURCE,3,व्याकरण,c8-2-ch3,5,वाक्य भेद,c8-2-ch3-t5
CBSE,2026-27,8,Hindi,cbse-2026-27-c8-hindi,False,True,CURATED_FROM_OFFICIAL_SOURCE,4,साहित्य,c8-2-ch4,1,भावार्थ,c8-2-ch4-t1
CBSE,2026-27,8,Hindi,cbse-2026-27-c8-hindi,False,True,CURATED_FROM_OFFICIAL_SOURCE,4,साहित्य,c8-2-ch4,2,पात्र-चित्रण,c8-2-ch4-t2
CBSE,2026-27,8,Hindi,cbse-2026-27-c8-hindi,False,True,CURATED_FROM_OFFICIAL_SOURCE,4,साहित्य,c8-2-ch4,3,कथानक,c8-2-ch4-t3
CBSE,2026-27,8,Hindi,cbse-2026-27-c8-hindi,False,True,CURATED_FROM_OFFICIAL_SOURCE,4,साहित्य,c8-2-ch4,4,अलंकार परिचय,c8-2-ch4-t4
CBSE,2026-27,8,Mathematics,cbse-2026-27-c8-mathematics,True,False,CURATED_FROM_OFFICIAL_SOURCE,1,Integers and Rational Numbers,c8-3-ch1,1,Operations on integers,c8-3-ch1-t1
CBSE,2026-27,8,Mathematics,cbse-2026-27-c8-mathematics,True,False,CURATED_FROM_OFFICIAL_SOURCE,1,Integers and Rational Numbers,c8-3-ch1,2,Properties,c8-3-ch1-t2
CBSE,2026-27,8,Mathematics,cbse-2026-27-c8-mathematics,True,False,CURATED_FROM_OFFICIAL_SOURCE,1,Integers and Rational Numbers,c8-3-ch1,3,Rational numbers,c8-3-ch1-t3
CBSE,2026-27,8,Mathematics,cbse-2026-27-c8-mathematics,True,False,CURATED_FROM_OFFICIAL_SOURCE,1,Integers and Rational Numbers,c8-3-ch1,4,Number-line representation,c8-3-ch1-t4
CBSE,2026-27,8,Mathematics,cbse-2026-27-c8-mathematics,True,False,CURATED_FROM_OFFICIAL_SOURCE,2,"Fractions, Decimals and Exponents",c8-3-ch2,1,Operations,c8-3-ch2-t1
CBSE,2026-27,8,Mathematics,cbse-2026-27-c8-mathematics,True,False,CURATED_FROM_OFFICIAL_SOURCE,2,"Fractions, Decimals and Exponents",c8-3-ch2,2,Decimal applications,c8-3-ch2-t2
CBSE,2026-27,8,Mathematics,cbse-2026-27-c8-mathematics,True,False,CURATED_FROM_OFFICIAL_SOURCE,2,"Fractions, Decimals and Exponents",c8-3-ch2,3,Laws of exponents,c8-3-ch2-t3
CBSE,2026-27,8,Mathematics,cbse-2026-27-c8-mathematics,True,False,CURATED_FROM_OFFICIAL_SOURCE,2,"Fractions, Decimals and Exponents",c8-3-ch2,4,Standard form,c8-3-ch2-t4
CBSE,2026-27,8,Mathematics,cbse-2026-27-c8-mathematics,True,False,CURATED_FROM_OFFICIAL_SOURCE,3,Algebraic Expressions,c8-3-ch3,1,Terms and coefficients,c8-3-ch3-t1
CBSE,2026-27,8,Mathematics,cbse-2026-27-c8-mathematics,True,False,CURATED_FROM_OFFICIAL_SOURCE,3,Algebraic Expressions,c8-3-ch3,2,Like terms,c8-3-ch3-t2
CBSE,2026-27,8,Mathematics,cbse-2026-27-c8-mathematics,True,False,CURATED_FROM_OFFICIAL_SOURCE,3,Algebraic Expressions,c8-3-ch3,3,Operations,c8-3-ch3-t3
CBSE,2026-27,8,Mathematics,cbse-2026-27-c8-mathematics,True,False,CURATED_FROM_OFFICIAL_SOURCE,3,Algebraic Expressions,c8-3-ch3,4,Identities,c8-3-ch3-t4
CBSE,2026-27,8,Mathematics,cbse-2026-27-c8-mathematics,True,False,CURATED_FROM_OFFICIAL_SOURCE,4,Simple and Linear Equations,c8-3-ch4,1,Forming equations,c8-3-ch4-t1
CBSE,2026-27,8,Mathematics,cbse-2026-27-c8-mathematics,True,False,CURATED_FROM_OFFICIAL_SOURCE,4,Simple and Linear Equations,c8-3-ch4,2,Solving equations,c8-3-ch4-t2
CBSE,2026-27,8,Mathematics,cbse-2026-27-c8-mathematics,True,False,CURATED_FROM_OFFICIAL_SOURCE,4,Simple and Linear Equations,c8-3-ch4,3,Word problems,c8-3-ch4-t3
CBSE,2026-27,8,Mathematics,cbse-2026-27-c8-mathematics,True,False,CURATED_FROM_OFFICIAL_SOURCE,5,"Ratio, Proportion and Comparing Quantities",c8-3-ch5,1,Percentage,c8-3-ch5-t1
CBSE,2026-27,8,Mathematics,cbse-2026-27-c8-mathematics,True,False,CURATED_FROM_OFFICIAL_SOURCE,5,"Ratio, Proportion and Comparing Quantities",c8-3-ch5,2,Profit and loss,c8-3-ch5-t2
CBSE,2026-27,8,Mathematics,cbse-2026-27-c8-mathematics,True,False,CURATED_FROM_OFFICIAL_SOURCE,5,"Ratio, Proportion and Comparing Quantities",c8-3-ch5,3,Discount,c8-3-ch5-t3
CBSE,2026-27,8,Mathematics,cbse-2026-27-c8-mathematics,True,False,CURATED_FROM_OFFICIAL_SOURCE,5,"Ratio, Proportion and Comparing Quantities",c8-3-ch5,4,Simple interest,c8-3-ch5-t4
CBSE,2026-27,8,Mathematics,cbse-2026-27-c8-mathematics,True,False,CURATED_FROM_OFFICIAL_SOURCE,5,"Ratio, Proportion and Comparing Quantities",c8-3-ch5,5,Direct and inverse proportion,c8-3-ch5-t5
CBSE,2026-27,8,Mathematics,cbse-2026-27-c8-mathematics,True,False,CURATED_FROM_OFFICIAL_SOURCE,6,Geometry,c8-3-ch6,1,Lines and angles,c8-3-ch6-t1
CBSE,2026-27,8,Mathematics,cbse-2026-27-c8-mathematics,True,False,CURATED_FROM_OFFICIAL_SOURCE,6,Geometry,c8-3-ch6,2,Triangles,c8-3-ch6-t2
CBSE,2026-27,8,Mathematics,cbse-2026-27-c8-mathematics,True,False,CURATED_FROM_OFFICIAL_SOURCE,6,Geometry,c8-3-ch6,3,Congruence,c8-3-ch6-t3
CBSE,2026-27,8,Mathematics,cbse-2026-27-c8-mathematics,True,False,CURATED_FROM_OFFICIAL_SOURCE,6,Geometry,c8-3-ch6,4,Quadrilaterals,c8-3-ch6-t4
CBSE,2026-27,8,Mathematics,cbse-2026-27-c8-mathematics,True,False,CURATED_FROM_OFFICIAL_SOURCE,6,Geometry,c8-3-ch6,5,Polygons,c8-3-ch6-t5
CBSE,2026-27,8,Mathematics,cbse-2026-27-c8-mathematics,True,False,CURATED_FROM_OFFICIAL_SOURCE,7,Mensuration,c8-3-ch7,1,Perimeter and area,c8-3-ch7-t1
CBSE,2026-27,8,Mathematics,cbse-2026-27-c8-mathematics,True,False,CURATED_FROM_OFFICIAL_SOURCE,7,Mensuration,c8-3-ch7,2,Surface area,c8-3-ch7-t2
CBSE,2026-27,8,Mathematics,cbse-2026-27-c8-mathematics,True,False,CURATED_FROM_OFFICIAL_SOURCE,7,Mensuration,c8-3-ch7,3,Volume,c8-3-ch7-t3
CBSE,2026-27,8,Mathematics,cbse-2026-27-c8-mathematics,True,False,CURATED_FROM_OFFICIAL_SOURCE,8,Data Handling,c8-3-ch8,1,"Mean, median and mode",c8-3-ch8-t1
CBSE,2026-27,8,Mathematics,cbse-2026-27-c8-mathematics,True,False,CURATED_FROM_OFFICIAL_SOURCE,8,Data Handling,c8-3-ch8,2,Bar graphs,c8-3-ch8-t2
CBSE,2026-27,8,Mathematics,cbse-2026-27-c8-mathematics,True,False,CURATED_FROM_OFFICIAL_SOURCE,8,Data Handling,c8-3-ch8,3,Pie charts,c8-3-ch8-t3
CBSE,2026-27,8,Mathematics,cbse-2026-27-c8-mathematics,True,False,CURATED_FROM_OFFICIAL_SOURCE,8,Data Handling,c8-3-ch8,4,Probability,c8-3-ch8-t4
CBSE,2026-27,8,Mathematics,cbse-2026-27-c8-mathematics,True,False,CURATED_FROM_OFFICIAL_SOURCE,9,Visualising Solid Shapes,c8-3-ch9,1,Views,c8-3-ch9-t1
CBSE,2026-27,8,Mathematics,cbse-2026-27-c8-mathematics,True,False,CURATED_FROM_OFFICIAL_SOURCE,9,Visualising Solid Shapes,c8-3-ch9,2,Nets,c8-3-ch9-t2
CBSE,2026-27,8,Mathematics,cbse-2026-27-c8-mathematics,True,False,CURATED_FROM_OFFICIAL_SOURCE,9,Visualising Solid Shapes,c8-3-ch9,3,Euler relation,c8-3-ch9-t3
CBSE,2026-27,8,Science,cbse-2026-27-c8-science,True,False,CURATED_FROM_OFFICIAL_SOURCE,1,Nutrition and Health,c8-4-ch1,1,Nutrition in plants,c8-4-ch1-t1
